FlightNumber,OriginCode,DestinationCode,Distance,DepartureTime,Price
SY 2438,DMK,KMG,1252.13,16:23:20,266
F9 2475,SAW,JED,2329.07,06:11:07,452
G4 6622,VIE,DCA,7145.65,08:32:01,952
G4 7955,PMI,DEL,6767.22,17:23:49,849
AA 5673,SIN,FLL,16933.44,12:16:24,1747
G4 6624,MNL,HKG,1145.52,00:54:17,197
AA 5672,DFW,SIN,15613.19,06:55:07,1763
SY 2493,NRT,BOG,14253.27,20:56:59,1674
SY 2494,DEN,RUH,12221.00,18:07:42,1349
G4 6627,SEA,SIN,12979.02,11:45:56,1447
SY 2492,CKG,LAS,11494.42,10:54:54,1908
WN 9136,DTW,HGH,11599.66,12:48:26,1322
DL 0921,PER,FLL,18319.48,10:23:35,1960
DL 0924,PER,KMG,6484.48,05:08:45,1748
DL 0923,BOM,MEX,15641.91,01:36:44,2136
AA 5668,CLT,TPA,818.81,00:41:23,378
AA 5667,ORY,SZX,9582.27,17:57:16,1104
F9 3693,AYT,ARN,2692.63,11:42:03,393
F9 3692,AMS,MNL,10412.68,14:21:14,1272
F9 1036,HNL,SYD,8170.49,20:28:28,925
AA 6997,SFO,AGP,9576.93,00:29:08,2296
F9 1033,SAW,CDG,2275.50,03:33:51,294
AA 6998,HND,JNB,13523.16,15:38:35,1428
AA 3007,FCO,ATL,8085.04,19:05:07,1049
B6 5083,ORY,SIN,10743.28,06:23,1415
F9 1034,DFW,CDG,7943.99,11:42:02,1031
AS 0179,DCA,TPA,1311.78,06:20:13,322
G4 7940,ARN,SHA,7751.69,08:53:05,1052
SY 1177,AMS,FLL,7410.66,05:24:59,847
SY 1178,DMK,MEX,15726.64,04:00:48,1788
AA 4331,PER,CMB,5793.13,17:46,744
AA 6990,AGP,SVO,3781.21,19:45:37,557
SY 1176,YVR,MSP,2304.07,08:00:43,320
AA 6991,IAH,AGP,8143.72,20:58:04,1423
G4 6619,MNL,AMS,10412.68,22:31:59,1113
G4 7948,PVG,MCO,12952.60,20:03:38,1389
WN 9130,CTU,LAX,11572.89,18:16:23,1894
G4 7947,MAD,NRT,10769.17,12:50:56,1188
DL 0911,BNE,JED,13380.33,09:18:24,1570
DL 0910,ORD,PVG,11334.11,17:50:54,1356
DL 0914,SYD,NKG,8050.05,15:45:49,875
AA 5656,KMG,AMS,8348.60,18:04:35,896
AA 4325,DXB,TPE,6555.25,22:25:30,1128
WN 0794,ATL,DUB,6322.56,17:00:56,876
F9 1041,DEL,CTU,2648.60,01:18:05,410
AA 5654,HEL,MNL,8938.12,22:50:33,1103
F9 2378,CLT,CTU,12706.97,01:41:45,1435
AS 0168,ATL,NKG,12346.03,12:31:24,1360
SY 2478,HGH,IST,7978.94,06:51:54,1160
AA 3034,MNL,YVR,10554.41,11:20:59,1681
G4 6603,TPA,DTW,1584.81,01:59,219
SY 2476,EWR,ATH,7956.81,10:02:40,929
SY 1145,CTU,ATH,7226.98,21:52:19,833
G4 6601,BNE,AMS,16201.18,06:49:31,1849
UA 1803,BOG,MSP,4838.50,08:10:50,933
G4 6608,IST,LIS,3212.40,17:09:16,567
WN 9164,WUH,DTW,11701.60,05:30:01,1270
UA 1801,ATL,ATH,9153.66,01:00:56,1317
DL 0950,LAX,HKG,11664.29,04:31:57,1286
WN 9159,MSP,NRT,9551.61,13:58:24,1152
F9 2384,HKG,BLR,3955.23,21:52:09,708
AS 0160,YYZ,AMS,5989.44,02:47:12,842
AA 3025,LIS,MNL,12148.82,03:53:03,1697
B6 5065,CJU,SHA,548.17,15:08:15,173
B6 6396,SIN,LIS,11891.38,20:42:27,1347
B6 6391,PEK,CTU,1546.49,10:10:20,352
AA 5681,LAS,BWI,3381.13,04:22:06,1002
SY 1158,FLL,FRA,7730.75,13:53:35,844
AA 4355,ICN,FCO,8965.64,05:26:14,1122
AA 5686,HKG,MIA,14451.38,00:28:23,1680
SY 1156,VIE,ICN,8248.41,17:57:08,1128
AA 5684,LIS,BKK,10706.08,17:51:41,1498
SY 2484,SYD,HGH,7831.93,15:41:55,1025
AA 3021,CAN,MEX,14098.49,22:05:14,2037
SY 2485,DFW,BOM,14135.41,15:31:49,2233
G4 7926,SAN,HEL,9107.24,14:07:44,1090
G4 7925,PVG,CPH,8277.47,07:25:49,1247
F9 1060,MXP,PEK,8092.86,13:09:14,1375
F9 2391,NBO,PVG,9596.68,00:23:08,3360
DL 0937,CPH,AYT,2489.30,02:00:46,522
AA 4348,MAN,LHR,243.13,13:42:25,97
AA 3017,SVO,WUH,6418.63,04:36:13,811
AA 3014,HEL,VIE,1460.22,07:39:15,267
B6 5076,PER,GRU,13580.74,05:49:52,1586
B6 5077,CLT,BOS,1170.49,15:11:49,240
AA 5676,SEA,OSL,7328.00,11:14:28,885
AS 0153,CJU,DMK,3400.89,06:27:54,511
AS 0154,JNB,HGH,11626.73,14:41:26,1357
AS 1485,MEX,CGK,16864.37,03:36:02,1846
G4 4002,BCN,HND,10443.76,21:58:28,1282
G4 7997,JFK,DOH,10769.30,03:34:14,1493
AA 4388,AUH,AMS,5191.34,20:35:07,994
AA 4386,MIA,NRT,11946.08,13:15:59,1368
AA 3054,LAX,DXB,13400.05,03:25:58,1915
AA 3055,DFW,PHX,1393.22,21:32:38,330
G4 5337,NRT,HGH,1956.38,21:34:30,553
AA 4385,JED,MAD,4516.94,07:01:42,895
WN 9183,EWR,DMK,13919.80,02:35:52,1487
UA 1823,JFK,CDG,5833.48,08:17:35,1149
F9 1075,CMB,TAO,5206.26,04:31:39,765
G4 6662,DMK,BOG,17865.86,17:56:01,1998
G4 7992,CJU,DFW,11340.27,17:08:10,1541
AS 1472,WUH,BLR,4213.09,14:44:38,915
AA 3041,MCO,RUH,11882.29,13:02:53,1691
AA 4373,CJU,ORD,10916.85,18:40:37,1276
G4 5324,MIA,MXP,7919.54,02:36:05,1135
AS 0135,SYD,ZRH,16568.00,21:39:27,1739
G4 6653,XIY,DUB,8421.53,05:25:34,1080
UA 1812,PHX,VIE,9607.48,05:19:36,1155
UA 1811,PER,KIX,7651.01,21:29:33,1000
UA 1805,HGH,FRA,8859.96,04:26:43,3832
WN 9167,DFW,LGW,7660.27,12:40:36,1369
F9 1087,BNE,JNB,11637.87,11:44:45,1322
AA 3036,FLL,PVG,13238.52,10:10:58,1932
AA 5699,CMB,YYZ,13995.22,18:02:23,1483
AS 1460,SEA,BOG,6598.39,02:09:25,781
AS 2790,ATL,CMB,15183.71,13:40:16,1667
AS 1461,PER,HEL,13103.01,16:20:24,1394
G4 5320,MCO,OSL,7422.09,12:52:34,1243
G4 7980,ATH,CJU,8747.05,21:15:37,1411
F9 1088,CKG,EWR,12185.53,06:59:42,1832
AS 0123,XIY,FCO,8017.56,21:14:30,881
G4 6644,GRU,IAD,7649.94,10:37:18,819
UA 1840,YVR,ATL,3611.16,05:53:30,774
G4 6642,MXP,MSP,7372.81,06:14:56,862
AA 3078,WUH,MSP,11154.74,23:22:22,1302
G4 7977,KUL,DCA,15387.86,02:39:15,1705
SY 1180,BOM,ATL,13676.60,16:31:56,1513
DL 0904,ORD,VIE,7566.95,20:43:24,1010
AA 3069,BNE,IST,14772.51,20:39:36,1527
AS 0120,SZX,YVR,10244.71,07:30:09,1163
F9 1099,ARN,EWR,6307.75,06:58:42,709
AA 4395,LAS,SAN,416.72,18:21:48,189
AA 3064,AUH,DUB,5940.78,02:21:05,728
AS 1443,PHX,BNE,12058.66,06:29:57,1735
G4 6633,PMI,TAO,9419.24,23:49:03,1141
AA 3067,ORD,FLL,1905.03,04:55:23,377
G4 6636,CKG,EWR,12185.53,20:07:35,1323
G4 7967,SYD,PER,3277.20,02:40:42,676
AA 3068,PER,BNE,3607.60,15:17:29,598
AS 1449,WUH,LHR,8873.47,11:34:29,2637
WN 9195,DUB,IAH,7317.43,06:00:18,928
WN 9197,ZRH,ATL,7531.18,14:27:18,1143
WN 9196,DCA,SFO,3921.00,01:32:53,536
G4 5308,CJU,SAN,10086.77,12:18:10,1156
WN 9190,BOS,ZRH,6010.21,07:32:28,979
AS 1442,MEX,MNL,14228.01,20:08:55,1589
AS 2764,YYZ,MEX,3247.02,22:32:25,467
WN 0723,HNL,CGK,10814.44,13:45:35,1312
G4 5379,ARN,AGP,3015.83,14:34:31,608
DL 8015,BOS,ARN,5998.86,10:57:55,816
AS 1435,YVR,YYZ,3345.54,12:34:10,645
AS 0104,KUL,TAO,4186.87,19:51:22,593
AS 0106,AGP,DTW,6552.41,20:23:55,808
AS 1439,ICN,HKG,2068.28,14:56:02,279
B6 6336,BKK,SAN,13466.14,18:07:21,1574
B6 7669,RUH,MXP,4084.72,19:32:40,835
B6 8996,SYD,VIE,15965.22,12:27:28,1743
B6 6334,HNL,LAX,4108.15,20:39:12,901
AA 6914,AUH,HKG,6007.15,19:50:02,999
AA 6911,ZRH,DXB,4767.98,09:40:10,539
G4 4043,HAK,CJU,2188.56,20:48:17,335
AS 1430,MAN,IAH,7569.29,09:21:13,827
WN 0712,BWI,VIE,7097.70,21:11:36,1182
DL 8004,JED,SYD,13309.04,02:22:52,1531
DL 9331,BOG,BNE,14417.66,04:21:33,1514
G4 5369,MAN,ARN,1415.28,01:01:57,327
DL 0999,LHR,PMI,1348.07,15:45:14,198
DL 0998,SYD,BOM,10159.24,15:30:29,1181
B6 5019,ORD,PMI,7250.22,07:13:48,1187
B6 7675,PEK,DEN,10191.09,00:19:23,1430
B6 7677,FRA,LAS,8962.42,13:12:43,1674
WN 0710,BKK,AGP,10413.02,18:32:04,1683
AS 1420,LIS,DEL,7767.97,09:48:23,1510
AS 2750,IST,DTW,8504.38,23:05:48,1295
G4 6687,CLT,BOM,13374.46,06:08:44,2260
G4 4024,BKK,KUL,1221.52,22:24:44,334
G4 5354,TAO,TPE,1259.34,13:45:04,247
G4 4026,MEX,SAW,11451.46,12:00:59,3297
AS 2743,ARN,TPA,7906.29,14:03:48,1534
DL 9365,ATH,PVG,8557.70,16:44:36,935
G4 4027,BOM,IST,4834.39,19:01:37,714
B6 7649,ARN,XIY,6802.76,23:31,1087
B6 8979,ATH,DCA,8274.84,13:13:27,1072
B6 8974,JNB,BNE,11637.87,17:14:56,1356
B6 6310,DUB,HAK,9868.47,01:07:16,1059
B6 7644,MEX,NKG,13034.66,01:15:52,1537
AA 5602,ATH,MAD,2377.44,05:09:10,302
B6 8970,CDG,BCN,858.39,04:17,226
DL 8030,OSL,SAN,8658.58,19:10:52,1221
AA 5601,PEK,AUH,5956.41,05:30:56,702
DL 9362,BOM,KMG,3141.69,11:58:26,490
G4 5353,CTU,ORY,8330.49,19:37:33,1620
DL 8027,AMS,JFK,5847.57,15:40:26,830
G4 5345,DTW,BOS,1014.62,15:05:34,229
DL 8026,JFK,MAD,5760.44,07:55:43,778
AS 1403,CPH,MCO,7670.61,20:56:46,989
G4 6679,KIX,JED,9192.29,16:27:21,1421
AS 1408,ATL,MUC,7700.91,11:06:10,1250
B6 6329,RUH,ARN,4452.02,15:23:11,775
B6 6328,NBO,BOG,12354.92,23:37:56,1416
B6 7658,ICN,BKK,3666.37,17:29:27,511
B6 7655,SVO,BOG,10883.29,00:29:49,3942
B6 6323,MNL,LGW,10770.45,11:28:08,1209
B6 8982,OSL,GRU,10649.53,21:19:43,1405
AA 6925,CPH,SAW,2038.07,09:24:53,294
G4 4011,HAK,AGP,10738.65,09:23:04,1287
WN 0768,DEL,CAN,3649.96,11:02:57,517
AA 5630,ORY,CDG,34.24,19:35:44,147
AS 2723,MEX,BNE,12693.21,13:23:20,1397
NK 8085,FLL,IAD,1454.18,16:11:54,294
NK 8083,BKK,EWR,13945.75,23:59:13,2464
NK 8084,HGH,IST,7978.94,23:29:03,1033
DL 9309,IST,AMS,2183.57,13:00:27,451
DL 0967,NBO,LAX,15572.49,16:45:41,1630
AA 6956,FRA,MSP,7048.44,15:50:11,1248
B6 6373,ORD,LHR,6344.73,08:35:25,1310
G4 4084,SFO,WUH,10404.64,21:28:35,1610
AA 5621,BOG,ATH,10391.60,22:00:52,2097
B6 5044,NBO,ATH,4564.19,07:56,743
AA 5628,SEA,DEN,1645.43,06:55:02,284
WN 0763,BLR,SHA,4876.81,08:13:18,1145
AA 5627,DXB,ZRH,4767.98,23:10:10,624
G4 4085,KUL,CKG,3044.14,08:30:23,403
WN 0765,HKG,ZRH,9280.09,14:50:50,1120
AA 5625,HAK,ORD,12876.65,16:05:52,1820
B6 6370,MXP,KUL,10020.87,17:23:59,1397
NK 8078,KIX,SFO,8691.13,06:27:36,924
WN 0759,IAH,AGP,8143.72,11:23:57,1041
NK 8073,MNL,AGP,11958.55,00:47,1602
AS 2719,YYZ,JED,10444.07,00:32:32,1242
DL 0957,PVG,ORD,11334.11,13:46:29,1622
DL 0956,MCO,FLL,286.05,00:43:34,83
DL 0958,LAS,LHR,8395.19,19:44:54,931
B6 5052,SHA,BKK,2864.61,02:04:03,364
B6 6383,SYD,KUL,6584.91,22:01:26,784
G4 4070,MIA,SEA,4379.54,23:51:18,508
AA 6948,HNL,ARN,11003.57,16:31:05,1273
AA 6981,MSP,VIE,7626.14,02:28:12,973
DL 9327,ZRH,YVR,8307.39,19:19:53,1032
G4 5398,ZRH,CLT,7177.15,16:07:02,788
DL 9321,PMI,LAS,9474.73,04:13:20,1164
AA 5652,DCA,YVR,3798.45,01:39:36,549
AS 2704,SIN,CMB,2749.75,22:37:01,393
DL 9323,MNL,KIX,2635.47,01:42:50,340
AA 6980,DCA,ORY,6175.09,02:56:43,946
AS 2706,FLL,TPA,316.80,08:47:54,190
AS 2709,JFK,PER,18713.38,10:32:56,2041
DL 0997,YVR,SAW,9641.09,23:37:15,1606
B6 5029,PEK,EWR,10967.94,15:41:57,1288
WN 9117,CLT,FLL,1019.27,10:32:49,283
B6 5024,DEL,IAD,12057.79,18:09:54,1678
AA 6978,LAS,SEA,1394.76,03:24:21,263
WN 0780,PEK,MIA,12484.05,13:15:53,1360
B6 6350,HKG,BOM,4272.48,04:43:27,668
G4 5393,ARN,AMS,1151.81,03:23:36,346
G4 5390,MUC,MNL,10165.81,19:28:42,1370
B6 6352,SAW,SFO,10821.49,22:41:36,1321
G4 5396,BLR,BWI,13613.62,21:43:23,1528
AA 6974,GRU,MAN,9538.75,10:13:01,1387
G4 4064,LAX,BOS,4192.67,20:21:45,776
WN 0786,MXP,YVR,8490.54,09:02:13,1533
AA 5647,ATL,GRU,7510.60,20:01:16,917
WN 0777,MIA,BOG,2435.08,00:15:32,379
G4 4059,BOS,YVR,4033.39,21:56:08,556
AA 6972,JFK,SAW,8089.30,12:16:15,1416
AA 4311,LGW,EWR,5591.84,14:56:02,796
AA 5640,JFK,BWI,295.51,14:11:09,268
NK 8051,ORY,LAX,9114.93,21:55:29,1370
DL 0981,DEL,DMK,2920.44,18:05:50,356
DL 0984,HND,LGW,9611.64,08:58:03,1430
WN 9104,NBO,MNL,9408.70,23:48:43,1719
WN 9103,OSL,TAO,7495.20,13:46:04,888
B6 6369,MNL,MCO,14670.10,01:28:18,1567
AA 4309,SEA,FRA,8196.55,09:13:15,881
B6 7697,HND,MCO,11699.45,09:09:41,1305
WN 9100,HKG,BOG,16886.23,23:28:08,1858
B6 6362,HEL,ATH,2489.66,03:26:29,459
AA 6967,TPE,SVO,7345.05,10:57:10,1670
G4 5382,PEK,LGW,8165.10,08:20:11,883
B6 6361,CPH,BOS,5890.24,19:05:31,813
B6 6364,HEL,DMK,7877.94,20:49:36,1095
AA 4301,IAH,SEA,3013.28,11:32:49,541
G4 4053,HKG,SZX,38.47,19:45:50,288
WN 9108,YYZ,AMS,5989.44,17:50:34,2136
AA 6963,DMK,PER,5354.92,09:17:42,752
WN 9107,TPE,SEA,9756.77,09:06:27,3952
AA 6964,SFO,WUH,10404.64,19:26:14,1271
AA 5637,ATL,VIE,8023.82,20:01:21,871
NK 8049,YYZ,NKG,11420.71,00:33:51,1567
WN 9109,MNL,IAH,13718.15,08:31:34,1474
WN 0775,SAW,CTU,6687.18,05:43:56,1098
DL 8099,ATL,DCA,879.59,06:50:21,400
NK 8041,ZRH,HND,9587.47,18:54:22,1049
B6 7705,BOM,PVG,5064.11,01:56:17,744
DL 8096,DFW,PMI,8490.20,04:15:22,950
NK 9364,YVR,LIS,8289.07,07:31:01,878
NK 8031,LIS,ORD,6435.89,20:54:45,1372
B6 7717,SZX,ARN,8170.86,19:15:35,964
B6 7713,CKG,RUH,5879.51,22:07:59,911
NK 8029,CAN,WUH,826.79,16:39:58,195
NK 8027,RUH,MIA,11998.67,18:20:39,1767
DL 8082,BWI,NRT,10855.14,06:26:19,1158
NK 9355,OSL,SEA,7328.00,08:05:51,884
NK 9352,ORD,SAW,8848.87,01:58:46,1312
F9 3801,CGK,LAS,14614.98,13:55:55,1654
NK 8013,AGP,DTW,6552.41,16:25:48,987
F9 3803,NRT,SFO,8226.14,03:20:06,1016
F9 3802,PMI,FRA,1252.32,18:43:44,260
F9 3806,MAD,CKG,9408.95,21:17:21,1362
NK 8008,AYT,AMS,2654.66,07:32:30,378
NK 8005,BOM,AUH,1970.62,07:09:16,400
F9 3812,FCO,DXB,4343.76,15:59:08,607
NK 9332,ARN,DFW,8134.79,14:33:45,891
NK 9330,SFO,ATH,10931.84,10:59:50,1319
WN 0803,ORY,RUH,4653.41,07:10:21,609
F9 3814,HND,BCN,10443.76,10:18:19,1199
F9 3819,CPH,AUH,4854.86,08:16:44,1042
B6 6418,MSP,AYT,9326.69,03:51:30,1075
B6 7749,VIE,RUH,3681.04,21:12:51,611
B6 6414,NKG,SEA,9303.62,05:43:44,1037
B6 7744,SFO,DEN,1552.95,19:30:01,296
B6 7746,NKG,NBO,9323.39,04:59:51,1548
B6 7743,CKG,DFW,12618.88,04:16:12,1386
B6 6412,CJU,XIY,1636.97,06:43:25,278
DL 8054,BWI,CJU,11587.92,14:41:39,1248
SY 3815,ATH,PER,12277.91,00:38:42,2070
NK 9327,FLL,ZRH,7813.49,12:25:39,985
DL 9381,AUH,ZRH,4779.43,11:36:11,537
SY 3812,CLT,LHR,6409.67,21:51:32,868
SY 3833,HND,SZX,2889.51,20:38:39,505
F9 3823,FRA,CGK,11106.89,11:28:22,1189
NK 9323,JNB,PHX,16118.91,18:58:47,1777
F9 3822,ZRH,PVG,9031.41,19:18:34,1090
F9 3821,SZX,HGH,1070.55,16:55:15,312
F9 3825,BOG,PMI,8551.54,12:33:05,1102
F9 3824,AGP,BWI,6161.47,21:53:43,724
B6 7756,LGW,XIY,8247.82,07:19:13,913
NK 0986,ATL,OSL,7098.85,12:04:16,862
B6 6426,BOG,VIE,9671.66,08:12:23,1068
B6 7754,ORD,SEA,2761.75,00:19:47,504
NK 0988,DTW,PVG,11461.65,12:05:18,1306
NK 9319,RUH,SHA,7217.80,12:02:35,790
SY 3827,MAD,DOH,5330.36,15:59:25,679
SY 3825,RUH,TPA,12005.36,02:08:05,1411
SY 3800,SHA,DFW,11826.68,09:43:33,1276
F9 3832,MUC,GRU,9856.81,10:18:19,1101
WN 0823,YVR,ORD,2831.08,12:40:16,515
DL 8078,HKG,CDG,9590.66,01:53:44,1115
F9 2507,TPE,DMK,2487.88,13:01:03,605
F9 2505,MNL,IST,9135.34,11:02:42,1027
WN 0827,SZX,FLL,14393.72,02:35:05,3044
F9 3839,PMI,CDG,1051.79,18:16:21,268
B6 7727,CGK,EWR,16170.87,10:51:15,1751
NK 0973,TPA,HEL,8225.65,14:44:52,1444
NK 9304,HNL,AUH,13827.94,21:35:31,1608
F9 2513,CTU,SIN,3220.94,12:36:38,795
WN 0810,HGH,SVO,6846.79,19:05:23,919
WN 0813,ZRH,DEN,8281.69,23:31:43,1005
F9 2518,NBO,FCO,5399.90,05:14:06,648
DL 8066,HGH,OSL,8101.66,08:03:27,1002
DL 8069,SFO,PMI,9769.28,20:24:50,1033
DL 9399,LAS,CPH,8683.50,12:57:11,1082
WN 0816,ATH,MEX,11294.81,20:24:55,1371
F9 2519,DXB,CJU,6821.65,03:01:06,910
NK 0963,ATL,MAD,6959.85,07:38:02,1210
NK 0968,CTU,NBO,7942.63,02:06:57,1131
DL 8063,FRA,LAS,8962.42,10:13:49,1247
SY 3808,MNL,LIS,12148.82,21:13:25,1782
SY 3806,EWR,AUH,11051.62,12:02:39,1496
F9 3856,SAN,ATH,11187.39,04:18:43,1368
SY 1201,SHA,MNL,1856.05,18:49:03,386
SY 1202,HKG,CAN,136.28,18:50:34,198
UA 1860,PEK,CPH,7195.52,22:52:52,1420
F9 3853,IAH,DEN,1386.79,09:09:37,253
SY 2530,CPH,BKK,8636.66,18:07:25,1332
SY 3862,JNB,FCO,7731.92,17:04:30,989
SY 3861,YYZ,BOG,4367.18,18:32:07,651
UA 0536,XIY,LIS,9666.24,10:06:47,1105
NK 0959,HEL,JNB,9618.17,22:48:46,1202
UA 0534,PHX,BCN,9319.48,04:10:22,1456
NK 0957,FLL,MAN,6924.71,00:44:09,1111
UA 0529,PHX,TPE,11412.75,09:33:22,1358
NK 0955,DOH,KIX,7904.81,17:34:36,845
SY 3858,KUL,BCN,10606.93,19:05:52,1195
SY 2528,SZX,WUH,906.48,09:46:25,312
SY 2526,NBO,FLL,12761.48,15:07:28,1477
SY 3877,LIS,AGP,469.84,19:03:29,194
F9 1204,LAX,DTW,3178.05,00:56:43,494
AA 4295,MEX,KMG,14540.06,17:26:02,1546
UA 0520,ZRH,MEX,9674.80,00:56:08,1208
AA 4297,CGK,DTW,15882.72,04:57:42,3580
F9 3868,RUH,HAK,6518.40,05:47:20,715
SY 2540,AUH,DFW,12969.45,05:20,1427
UA 0525,KIX,LHR,9531.42,17:42:29,3012
NK 0948,KIX,SIN,4902.67,21:09:23,978
UA 1854,MAD,PVG,10268.23,21:03:08,1121
AA 4292,CMB,MIA,15768.18,20:31:34,3348
AA 4291,VIE,HGH,8486.05,06:27:24,1016
UA 0521,CJU,SIN,4275.66,15:04:01,674
NK 0941,IST,IAH,10231.12,10:57:54,1578
NK 0946,CKG,DUB,8746.65,15:46:18,1310
NK 0945,DTW,SYD,15237.10,05:14:38,1663
UA 1849,SAW,NRT,8970.15,06:38:46,1145
UA 0518,BLR,MAN,8171.02,13:16:37,1417
SY 1209,BOG,AGP,7885.47,21:12:07,973
SY 3868,AYT,IST,517.73,19:36:34,230
F9 2546,AGP,BOS,5593.88,23:07:56,765
UA 1883,KMG,JED,6443.08,18:29:14,711
UA 1884,ATL,BKK,14723.61,19:28:39,1913
UA 0559,MAN,DCA,5702.53,12:16:16,645
UA 1888,ATL,HEL,7767.42,20:30:54,2658
UA 1886,MXP,SYD,16591.88,18:13:48,1820
F9 3874,DOH,AYT,2357.40,07:59:52,478
SY 3837,DOH,SYD,12375.03,15:52:27,1727
F9 3871,CAN,CKG,965.66,12:49:21,378
SY 3855,MXP,ATH,1520.35,18:18:44,550
UA 0540,HNL,MXP,12449.28,16:31:23,1352
UA 1871,AUH,CPH,4854.86,06:08:11,671
F9 1225,LIS,EWR,5434.14,23:27:37,701
F9 2559,FRA,MNL,10297.56,05:34:43,1139
NK 0929,EWR,AGP,5902.77,00:28:58,728
NK 0927,LAX,PMI,9850.20,02:54:57,1129
NK 0923,BCN,MSP,7270.28,15:35:58,1167
NK 0922,DEL,PMI,6767.22,23:57:17,891
SY 3848,PHX,EWR,3424.38,15:15:20,569
SY 3846,MEL,FLL,15620.35,00:16:15,1785
F9 2551,DUB,DXB,5918.58,14:10:14,790
F9 3883,CDG,ARN,1539.53,13:59:08,326
SY 2576,MEX,ATL,2143.73,15:46:19,563
UA 0572,SVO,OSL,1604.29,11:57:32,270
UA 0570,FLL,VIE,8351.76,06:07:15,1195
SY 1244,SVO,ZRH,2180.64,14:17:41,491
G4 7910,BCN,CLT,6997.12,02:52:40,819
NK 0918,BWI,PHX,3209.24,20:15:01,507
SY 1240,BLR,HNL,12832.47,03:12:26,1490
NK 0916,DUB,DCA,5443.92,16:41:17,935
F9 2564,NRT,LAS,8850.38,19:31:46,1468
SY 2569,FLL,NRT,11927.88,22:57:50,1866
F9 1246,NKG,KUL,3690.43,17:55:25,633
UA 1892,SAN,CJU,10086.77,13:51:49,1837
UA 0562,NKG,LIS,10509.32,21:53:04,1180
SY 2588,JED,ARN,4542.35,22:41:54,625
SY 1252,ATL,MAN,6580.64,19:11:08,1357
G4 7900,LAX,DOH,13346.69,02:20:22,1786
NK 0905,JFK,FLL,1723.47,11:33:01,770
UA 1898,AGP,FCO,1546.85,00:30:41,323
NK 0903,ORD,FCO,7742.07,00:07:34,1378
F9 2571,ATL,BKK,14723.61,10:39:19,2511
F9 2570,FLL,ATL,936.82,01:22:44,306
F9 1244,DUB,KIX,9565.28,06:25:41,1375
F9 2573,CJU,BOS,11391.39,01:39:14,1650
F9 1243,OSL,CMB,8153.51,10:41:40,1180
SY 2557,BOS,HGH,11858.31,12:18,1626
SY 1223,CJU,HAK,2188.56,00:15:11,610
F9 1258,LAS,PMI,9474.73,22:40:30,1049
SY 2555,DFW,SEA,2667.82,15:31:31,372
SY 2552,NBO,FCO,5399.90,05:21:34,878
SY 1222,EWR,NKG,11850.31,16:31:26,1996
SY 3882,ICN,PMI,9703.61,04:27:26,1191
SY 2550,XIY,FRA,7798.33,19:56:52,1011
SY 1220,HKG,BCN,10058.92,20:16:17,1239
AS 1291,SVO,CPH,1540.15,15:56:31,264
F9 2583,HAK,JED,7344.01,13:52:19,956
SY 1218,ZRH,CAN,9147.51,20:29:41,1059
F9 2584,RUH,PHX,13142.23,11:31:40,1728
SY 3899,OSL,CKG,7465.46,23:19:40,980
SY 1237,CPH,HAK,8664.41,23:49:31,1211
SY 3895,VIE,BOS,6505.05,09:06:56,822
SY 2564,AYT,DMK,7299.91,14:06:41,1192
SY 3894,ATH,LHR,2426.27,17:39:13,444
SY 3890,HGH,ICN,976.26,00:30:42,242
UA 0587,SHA,JED,8069.61,07:38:23,927
AS 1286,ZRH,SVO,2180.64,15:13:59,637
AS 1287,SYD,BCN,17190.40,17:39:31,1838
F9 1159,BOG,FCO,9359.97,09:43:41,1134
SY 1286,MAD,HNL,12646.75,17:15:17,1647
AA 6881,SYD,ATL,14943.04,23:36:03,1953
G4 6509,IAD,PVG,11969.81,01:02:29,1290
G4 7839,ATH,DXB,3271.95,11:54:09,397
G4 7837,NBO,FCO,5399.90,15:43:12,678
WN 9257,MAD,ORY,1027.62,20:26:42,237
AS 1392,PER,HKG,6036.07,16:19:20,823
F9 2488,BKK,LAX,13290.94,17:06:17,1413
F9 1157,AYT,HKG,7955.47,06:02:05,1742
AA 4218,PVG,SYD,7865.36,05:36:08,913
AS 0067,BOG,KUL,19067.66,12:35:11,1965
F9 1155,DUB,JED,5197.29,21:48:33,861
AS 1388,NKG,FRA,8635.24,22:56:07,1641
G4 7824,CKG,KUL,3044.14,17:30:20,610
SY 1299,MEX,LHR,8904.38,01:18:33,981
G4 7823,FLL,BNE,14764.10,09:23:50,1620
WN 9250,EWR,SFO,4118.23,18:13:02,1058
G4 7827,CDG,HND,9707.48,15:05:52,1151
G4 7826,CPH,NBO,6703.77,09:51:42,1148
SY 1293,LAS,PHX,411.29,15:40:09,179
WN 9249,KIX,SYD,7782.76,05:09:15,840
F9 2491,LIS,TAO,10171.58,19:11:20,1218
WN 9242,AMS,KMG,8348.60,13:39:18,1070
WN 9244,KMG,ORD,12488.59,04:47:44,1421
AA 5534,SVO,CKG,6040.36,16:37:31,885
AA 4203,YYZ,MAN,5510.99,15:07:55,792
F9 1167,CGK,NRT,5839.96,11:38:30,685
AA 5539,BOG,BOS,4199.54,02:12:03,720
AA 4206,LAS,DMK,13306.22,14:44:26,1483
AS 0056,FRA,ATL,7408.55,07:06:38,830
AA 5537,CTU,BOG,16118.66,01:58:33,2192
AS 1386,BKK,LGW,9569.18,08:16:11,1415
