Date,FlightNumber,OriginCode,DestinationCode,Distance,DepartureTime,Price
2026-02-28,NK 9837,IST,MAN,2666.54,16:20:06,566
2026-02-28,WN 3102,SZX,CAN,98.78,11:17:26,121
2026-02-28,WN 3108,JFK,DEN,2610.01,04:04:49,528
2026-02-28,NK 6564,BNE,DXB,11979.13,10:38:37,1403
2026-02-28,NK 8863,HND,CAN,2884.76,17:56:02,693
2026-02-28,NK 4025,BKK,SVO,7103.97,01:33:13,924
2026-02-28,WN 6734,BCN,TPE,10337.58,00:28:55,1128
2026-02-28,UA 4833,DFW,CMB,15546.47,07:32:06,3048
2026-02-28,AA 6068,TPE,ICN,1462.43,08:10:48,447
2026-02-28,F9 2225,TPE,DEL,4372.42,04:40,2115
2026-02-28,DL 6852,ORY,ATH,2106.12,06:25:27,266
2026-02-28,F9 3798,SAW,VIE,1287.02,20:40:54,342
2026-02-28,G4 2202,KIX,SFO,8691.13,07:21:06,1300
2026-02-28,SY 1462,HND,NKG,1977.98,00:53:01,597
2026-02-28,DL 4798,JNB,CMB,6688.51,01:08:21,1339
2026-02-28,G4 1238,BOM,BNE,10060.75,03:10:02,2336
2026-02-28,UA 0116,MCO,OSL,7422.09,10:32:08,1128
2026-02-28,UA 3986,MEL,NRT,8179.61,08:18:30,1100
2026-02-28,WN 5670,WUH,ARN,7426.61,15:11:39,1267
2026-02-28,WN 6763,BOS,BOG,4199.54,22:55:33,634
2026-02-28,WN 5553,BOS,DEL,11478.92,04:32:50,2523
2026-02-28,AS 0081,SEA,MAD,8521.39,20:55:20,1068
2026-02-28,NK 8617,JNB,MEX,14598.33,16:06:06,1520
2026-02-28,AS 0084,PVG,OSL,8077.17,19:18:17,937
2026-02-28,WN 4344,PEK,CGK,5238.01,20:38:13,737
2026-02-28,F9 3433,CMB,ZRH,8021.08,23:18:16,855
2026-02-28,SY 0248,ATL,CMB,15183.71,16:38:04,1689
2026-02-28,UA 4702,NKG,LAX,10567.03,16:44:14,1289
2026-02-28,DL 6961,SHA,DXB,6403.40,02:33:10,852
2026-02-28,AA 5086,MEL,KUL,6315.01,13:45:14,1086
2026-02-28,DL 0066,NRT,BWI,10855.14,16:45:47,1286
2026-02-28,B6 4862,SAW,ARN,2229.54,23:26:34,1335
2026-02-28,WN 3001,CKG,GRU,17258.81,21:46,1903
2026-02-28,B6 3773,EWR,CDG,5857.15,22:16:40,923
2026-02-28,G4 9068,TPA,NRT,11620.41,08:52:15,1286
2026-02-28,WN 9903,ZRH,DTW,6829.06,07:27,1110
2026-02-28,AS 2010,DTW,PVG,11461.65,15:26:21,1248
2026-02-28,F9 4655,ARN,FRA,1222.78,17:07:42,369
2026-02-28,F9 4897,KMG,BNE,7939.41,01:34:01,910
2026-02-28,SY 1108,DMK,TPA,15345.08,04:49:44,2412
2026-02-28,AS 2132,MSP,AGP,7146.37,04:17:33,943
2026-02-28,SY 1348,TPE,CTU,1750.54,17:51:41,392
2026-02-28,G4 2790,RUH,DTW,10957.78,14:49:38,1242
2026-02-28,SY 1349,FRA,MSP,7048.44,23:12:09,761
2026-02-28,F9 6849,SIN,AMS,10513.61,05:17:25,1258
2026-02-28,DL 5141,ATL,JNB,13582.64,06:40:24,1586
2026-02-28,AS 3456,JNB,PER,8309.64,11:53:54,1906
2026-02-28,UA 3089,ARN,LHR,1462.22,23:28:20,450
2026-02-28,DL 8770,XIY,IAD,11828.37,10:00:15,1399
2026-02-28,G4 3114,LHR,ATL,6760.95,06:09:13,1258
2026-02-28,AA 6760,SEA,DEL,11342.84,07:43:56,1585
2026-02-28,G4 6628,SFO,MXP,9547.06,17:46:32,1505
2026-02-28,UA 6357,BLR,KIX,6219.85,19:47:15,1072
2026-02-28,AA 3368,OSL,JED,4811.34,09:03,843
2026-02-28,NK 4116,BNE,LIS,17938.67,05:28:52,1976
2026-02-28,AA 4334,YYZ,KUL,14851.33,03:08:22,1669
2026-02-28,F9 2361,NBO,DTW,12551.96,09:35:34,1463
2026-02-28,NK 4475,DTW,MAN,5846.79,19:10:23,726
2026-02-28,F9 3334,NRT,SFO,8226.14,12:24:52,917
2026-02-28,WN 4921,CPH,IAD,6538.28,15:35:09,725
2026-02-28,NK 4597,KIX,IST,8743.81,02:19:18,1021
2026-02-28,NK 5202,IAH,VIE,9007.36,18:02:34,1099
2026-02-28,AS 2599,LHR,DEL,6731.39,20:43:10,836
2026-02-28,F9 4439,AUH,OSL,5183.49,12:19:50,1402
2026-02-28,AA 6631,MAD,CGK,12154.61,06:55:04,1773
2026-02-28,G4 0070,DEN,HGH,10937.59,22:20:14,1311
2026-02-28,G4 4556,CKG,MUC,7922.27,02:36:23,1256
2026-02-28,DL 4288,CLT,LHR,6409.67,03:53:48,1012
2026-02-28,DL 7318,ORD,MNL,13070.01,03:42:36,2295
2026-02-28,B6 9219,FRA,BKK,8999.43,18:47:03,1004
2026-02-28,UA 6583,SYD,CPH,16042.91,05:09:05,2761
2026-02-28,NK 2164,DCA,YYZ,578.35,23:53:04,729
2026-02-28,G4 1280,JNB,CMB,6688.51,20:16:27,1083
2026-02-28,B6 9450,DEN,SIN,14585.17,15:15:45,2290
2026-02-28,NK 8943,CKG,IST,6933.74,01:59:59,1027
2026-02-28,DL 8796,BKK,HGH,2730.32,15:30:01,443
2026-02-28,G4 1033,MAN,TAO,8605.12,04:06:07,1509
2026-02-28,SY 1023,PEK,MNL,2875.70,00:25:54,374
2026-02-28,AA 1096,ORY,SZX,9582.27,22:16:04,1123
2026-02-28,G4 2368,CGK,MXP,11109.97,04:05:08,1229
2026-02-28,G4 5997,ORD,ICN,10520.70,13:27:12,2277
2026-02-28,F9 7958,PVG,DOH,6796.28,19:20:31,879
2026-02-28,B6 1943,SHA,CTU,1615.84,07:40:44,495
2026-02-28,SY 1020,BWI,PEK,11099.73,01:27:24,1338
2026-02-28,G4 6847,ATL,IST,9246.49,12:08:05,1563
2026-02-28,UA 9527,BOS,ZRH,6010.21,08:34:15,950
2026-02-28,NK 6517,CPH,NKG,8065.62,19:14:11,993
2026-02-28,F9 5534,MEX,MEL,13578.12,10:46:37,2340
2026-02-28,SY 6964,LIS,YYZ,5740.36,07:04:26,2115
2026-02-28,AS 0156,TPA,MAD,7153.23,17:48:23,918
2026-02-28,G4 5863,ZRH,SAW,1802.06,05:15:40,332
2026-02-28,DL 5030,LAS,SIN,14208.92,22:05:21,1962
2026-02-28,AS 2218,IAH,PMI,8565.10,01:51:58,981
2026-02-28,DL 8781,CJU,OSL,8057.13,20:01:30,980
2026-02-28,AS 3548,MUC,JED,3833.26,18:19:58,514
2026-02-28,AA 3385,KIX,MSP,9933.85,14:10:59,1480
2026-02-28,UA 8665,LHR,SAN,8807.33,02:53:16,1318
2026-02-28,B6 0501,DXB,BNE,11979.13,04:48:31,1285
2026-02-28,UA 5398,TPA,JED,11668.92,20:25:21,1396
2026-02-28,UA 8301,SZX,BNE,6983.25,01:42:36,781
2026-02-28,UA 7333,MEL,LAX,12757.86,11:45:23,1450
2026-02-28,UA 8428,HKG,SEA,10442.03,10:01:24,1095
2026-02-28,B6 1950,SVO,CDG,2453.94,15:07:14,577
2026-02-28,F9 3122,HKG,TAO,1672.29,10:15:46,356
2026-02-28,AA 5799,NBO,ATH,4564.19,06:12:37,568
2026-02-28,AA 2046,TPA,MXP,7920.64,19:24:07,989
2026-02-28,NK 4563,LAX,AMS,8956.02,00:46:21,1065
2026-02-28,AA 8701,DMK,NRT,4645.47,15:43:09,714
2026-02-28,DL 3090,ORY,IST,2219.94,16:29:40,424
2026-02-28,G4 2065,LIS,MCO,6612.25,17:48:01,774
2026-02-28,SY 4118,CLT,SAW,8959.47,18:03:05,1080
2026-02-28,AA 6443,SHA,FCO,9134.30,10:09:47,1099
2026-02-28,AS 6922,NKG,BNE,7509.26,10:09:27,1354
2026-02-28,WN 3879,HNL,HKG,8947.06,00:59:19,1060
2026-02-28,AS 3419,LAS,EWR,3575.53,14:34:27,874
2026-02-28,NK 2382,LHR,NBO,6840.82,17:24:22,1288
2026-02-28,G4 7877,YVR,PVG,9016.04,00:41:26,969
2026-02-28,AS 4627,HKG,DTW,12624.39,10:59:37,1479
2026-02-28,AS 6808,MEL,DUB,17197.30,14:12:05,1833
2026-02-28,UA 6271,BCN,GRU,8764.89,18:32:20,1965
2026-02-28,F9 3491,BNE,MEX,12693.21,20:55:46,1395
2026-02-28,SY 8841,MEX,BLR,16369.17,23:02:40,1755
2026-02-28,SY 6421,ARN,OSL,384.57,07:28:54,706
2026-02-28,AS 9075,BOG,BWI,3841.72,07:18:29,449
2026-02-28,AA 8739,SHA,HAK,1658.84,09:27:48,406
2026-02-28,NK 5887,LIS,PMI,1026.61,20:42:21,166
2026-02-28,F9 2163,CMB,BOS,13765.66,08:53:17,1625
2026-02-28,F9 2168,SHA,PER,7043.37,02:07:33,890
2026-02-28,AA 8614,FCO,RUH,3671.36,17:00:49,493
2026-02-28,AS 0263,FRA,NKG,8635.24,13:08:31,1298
2026-02-28,F9 8820,DXB,WUH,5744.07,00:57:55,674
2026-02-28,DL 5691,LAX,HEL,9013.43,00:10:19,1222
2026-02-28,G4 5204,CKG,ATH,7442.33,18:47:49,1058
2026-02-28,DL 1099,PHX,CDG,8799.70,10:44:22,1018
2026-02-28,SY 3153,TPE,KIX,1703.41,12:18:51,294
2026-02-28,UA 2901,AGP,SIN,11553.36,01:43:18,1854
2026-02-28,B6 3716,BCN,HKG,10058.92,19:34:35,1527
2026-02-28,DL 8846,TAO,LGW,8678.56,16:07:16,1057
2026-02-28,SY 7864,MSP,IAH,1666.53,11:34:08,365
2026-02-28,G4 1083,CDG,AGP,1485.44,06:26:52,377
2026-02-28,NK 1036,OSL,ORD,6504.95,16:23,762
2026-02-28,F9 8609,LAX,JFK,3974.26,05:03:44,557
2026-02-28,WN 4628,ATL,SZX,13465.71,08:52:40,2185
2026-02-28,AA 9733,YVR,BNE,11845.59,15:08:42,1250
2026-02-28,AA 9851,NKG,SIN,3722.29,17:35:40,569
2026-02-28,UA 0997,XIY,CAN,1306.02,06:21:07,224
2026-02-28,B6 2714,SYD,AGP,17793.30,09:41:06,3708
2026-02-28,B6 2835,DCA,DMK,14142.82,06:08:42,1536
2026-02-28,UA 9322,JNB,JFK,12831.30,13:43:19,1820
2026-02-28,UA 6055,SZX,MXP,9323.10,09:43:21,1144
2026-02-28,WN 4742,PER,AUH,9035.32,09:04:12,1342
2026-02-28,DL 4390,SFO,MAD,9329.87,14:23:13,1277
2026-02-28,B6 6192,SZX,YYZ,12514.43,15:16:41,1363
2026-02-28,NK 6952,SAW,ORY,2281.58,01:30:12,347
2026-02-28,AA 6218,LAS,TPA,3187.66,03:53:11,566
2026-02-28,AA 7549,DCA,XIY,11842.79,00:57:48,1373
2026-02-28,DL 7775,MXP,CGK,11109.97,12:16:57,1250
2026-02-28,AA 7666,JNB,IST,7496.33,08:56:36,940
2026-02-28,AS 2413,RUH,PMI,4389.65,01:33:49,614
2026-02-28,SY 8808,SHA,VIE,8463.17,11:43:59,1255
2026-02-28,F9 6438,SAN,NKG,10741.95,07:23:53,1573
2026-02-28,SY 3378,TPE,AGP,11102.88,14:15:54,2538
2026-02-28,G4 6519,HEL,NKG,7186.77,05:29:01,784
2026-02-28,NK 6825,PVG,SAN,10589.12,02:40:52,2296
2026-02-28,B6 9599,SAN,CDG,9148.26,04:31:03,1397
2026-02-28,F9 4370,WUH,KUL,3383.02,07:52:01,437
2026-02-28,NK 1254,HAK,YYZ,12867.21,18:03:40,1410
2026-02-28,WN 1222,PVG,ATL,12303.40,18:14:36,1638
2026-02-28,WN 1586,CAN,LAX,11618.36,21:50:10,1573
2026-02-28,SY 6512,PMI,BNE,16971.73,18:37:25,2217
2026-02-28,F9 5220,VIE,DEL,5546.52,19:37:14,784
2026-02-28,SY 5546,AMS,CJU,8926.64,19:00:20,1566
2026-02-28,SY 7845,HND,DEN,9348.53,16:09:55,1311
2026-02-28,B6 6082,DOH,FCO,4038.72,05:25:31,553
2026-02-28,AS 3862,LAX,DOH,13346.69,23:10:06,2157
2026-02-28,AA 6206,EWR,TPA,1606.73,03:22:05,384
2026-02-28,B6 8382,BKK,EWR,13945.75,12:30:07,1518
2026-02-28,NK 3311,DFW,YYZ,1928.76,18:17:22,388
2026-02-28,AS 4943,MNL,KMG,2235.98,22:01:23,586
2026-02-28,DL 8136,DTW,WUH,11701.60,01:50:05,2496
2026-02-28,G4 6587,MUC,JNB,8444.54,18:02:13,1120
2026-02-28,G4 7437,PEK,HEL,6308.54,18:29:28,771
2026-02-28,AS 3615,TPA,XIY,12973.22,20:45:50,2200
2026-02-28,UA 6752,SHA,NBO,9552.28,23:57:38,1510
2026-02-28,B6 5009,AGP,HNL,12988.92,02:34:23,1411
2026-02-28,UA 7723,KIX,DEN,9720.57,08:11:34,1420
2026-02-28,SY 9970,ZRH,MEL,16327.98,23:17:48,1797
2026-02-28,SY 8526,NBO,HGH,9458.36,02:22:54,1148
2026-02-28,F9 9951,AYT,AUH,2657.63,21:01:31,345
2026-02-28,AS 3601,SAN,DEL,13035.06,18:25:39,1437
2026-02-28,G4 7304,NBO,DXB,3559.36,20:28:23,541
2026-02-28,SY 8509,SVO,BOS,7191.19,05:28:01,778
2026-02-28,F9 8638,BNE,CKG,8046.07,05:40:04,1132
2026-02-28,WN 5289,AUH,AMS,5191.34,08:13:54,756
2026-02-28,WN 9641,HND,PMI,10574.60,20:56:19,1164
2026-02-28,UA 4560,IAD,FLL,1454.18,23:39:44,393
2026-02-28,B6 4282,TAO,PMI,9419.24,12:07:55,1367
2026-02-28,F9 5126,BOM,BKK,3030.90,08:04:44,828
2026-02-28,F9 2099,BNE,KIX,7126.80,15:27:36,1215
2026-02-28,AA 4721,LGW,AMS,364.29,23:50:52,322
2026-02-28,UA 1293,MXP,BOM,6508.26,19:16:36,981
2026-02-28,DL 9451,DXB,NBO,3559.36,17:27:05,658
2026-02-28,AS 0690,SAN,DOH,13456.74,01:28:03,1428
2026-02-28,F9 7668,LAS,ATL,2804.88,22:23:29,612
2026-02-28,F9 4038,JNB,AYT,7014.59,07:09:56,768
2026-02-28,UA 7628,DXB,DEN,12485.29,16:22:16,1466
2026-02-28,WN 1714,SFO,ORY,8977.26,03:39:55,2122
2026-02-28,G4 8503,PER,SIN,3910.76,03:31:04,605
2026-02-28,AS 1894,ORD,AYT,9267.05,23:09:16,1023
2026-02-28,G4 9710,PEK,EWR,10967.94,05:35:25,1236
2026-02-28,AS 1417,AGP,ZRH,1607.92,15:49:57,331
2026-02-28,UA 9800,CAN,LIS,10870.99,13:58:51,1157
2026-02-28,UA 9924,SZX,OSL,8508.72,14:53:14,1459
2026-02-28,UA 8957,MIA,ARN,7995.36,05:03:09,904
2026-02-28,AS 9012,CTU,FCO,7988.10,14:05:04,952
2026-02-28,SY 6320,FRA,DXB,4843.98,04:27:53,616
2026-02-28,B6 8972,IAD,KUL,15377.62,15:37:15,1781
2026-02-28,SY 8862,DXB,ORY,5246.32,03:31:29,707
2026-02-28,NK 0378,HKG,FLL,14425.93,19:34:28,1594
2026-02-28,AS 0560,BOS,RUH,10180.43,05:23:55,1486
2026-02-28,UA 4102,HNL,DFW,6080.61,13:08:15,871
2026-02-28,G4 5226,KIX,MEX,11719.73,02:24:23,1403
2026-02-28,UA 6400,CAN,GRU,17952.74,07:07:53,1846
2026-02-28,UA 8700,NKG,FCO,8923.72,22:54:43,950
2026-02-28,DL 2964,CTU,JNB,10246.13,05:48:10,1134
2026-02-28,DL 2716,AMS,LHR,370.30,03:15:50,279
2026-02-28,WN 6158,KIX,DFW,10751.36,00:30:52,1158
2026-02-28,B6 6327,NRT,FRA,9366.17,23:07:51,1004
2026-02-28,B6 7410,PVG,SHA,45.31,01:04:02,221
2026-02-28,WN 7363,EWR,PEK,10967.94,08:47:40,1151
2026-02-28,F9 4172,DXB,HKG,5919.92,23:58:25,660
2026-02-28,UA 6760,NKG,AGP,10395.51,18:32:13,1396
2026-02-28,NK 1331,ATL,CGK,16749.02,21:43:18,1869
2026-02-28,F9 9627,MNL,DUB,10956.15,22:30:45,1728
2026-02-28,DL 8260,ORY,DUB,796.86,17:22:35,252
2026-02-28,AS 7189,ZRH,FRA,286.13,11:31:12,179
2026-02-28,G4 2193,CDG,AMS,398.96,00:36:23,307
2026-02-28,AA 3535,FCO,YYZ,7085.21,06:32:15,1098
2026-02-28,AA 3778,JED,CDG,4427.06,14:52:38,558
2026-02-28,AS 0423,OSL,BKK,8670.54,01:30:02,927
2026-02-28,DL 8210,JNB,LHR,9074.84,12:20:59,1370
2026-02-28,AS 1638,MXP,BNE,16286.78,01:17:57,2097
2026-02-28,G4 0844,LGW,HGH,9266.13,04:25:44,1154
2026-02-28,DL 0732,KIX,TPA,12018.76,07:35:50,1320
2026-02-28,F9 5272,YYZ,RUH,10626.51,13:40:47,1458
2026-02-28,WN 9213,JED,DEN,12211.84,10:38:36,1371
2026-02-28,NK 0117,ATL,AGP,7050.56,06:53:42,869
2026-02-28,SY 7114,CPH,ORD,6853.95,04:12:11,1245
2026-02-28,B6 7105,ARN,DEN,7769.39,18:55:58,1917
2026-02-28,SY 8566,CMB,IAD,14377.82,03:13:09,1581
2026-02-28,SY 8444,BNE,YVR,11845.59,10:19:27,1413
2026-02-28,F9 9637,KUL,ARN,9395.51,19:14:43,1113
2026-02-28,B6 8792,LAX,MNL,11740.16,12:29,1292
2026-02-28,G4 4083,BWI,DEN,2393.68,00:50:56,736
2026-02-28,AA 5742,CTU,FRA,7864.48,11:33:17,932
2026-02-28,NK 3980,BLR,SIN,3179.48,19:11:43,456
2026-02-28,B6 4071,KMG,JFK,12708.09,17:30:22,1777
2026-02-28,B6 7581,ORD,LAS,2431.39,20:54:37,542
2026-02-28,AS 1992,JED,NKG,7827.29,08:59:35,891
2026-02-28,AA 3327,DCA,ATL,879.59,18:45:15,321
2026-02-28,UA 7872,MIA,SZX,14419.26,05:16:07,2881
2026-02-28,UA 8722,BLR,LGW,8026.55,01:29:31,972
2026-02-28,UA 7511,SAW,ICN,7907.28,12:08:21,976
2026-02-28,AS 9340,DEL,DOH,2548.86,04:20:12,429
2026-02-28,SY 6370,ZRH,WUH,8591.99,13:07:09,1083
2026-02-28,B6 6148,CDG,LAX,9102.64,04:50:47,1014
2026-02-28,SY 6135,SFO,DEN,1552.95,14:50:28,231
2026-02-28,B6 9413,BWI,WUH,12155.03,16:27:19,1716
2026-02-28,G4 5282,MUC,LIS,1983.23,05:48:23,622
2026-02-28,SY 6015,JFK,LGW,5568.95,12:55:48,759
2026-02-28,SY 7228,AUH,CJU,6926.65,15:04:17,878
2026-02-28,UA 3271,DEL,PEK,3811.30,00:04,512
2026-02-28,F9 6018,BCN,ORY,826.38,08:24:02,307
2026-02-28,F9 7466,PVG,TPA,12953.18,11:54:56,1390
2026-02-28,DL 7148,IAH,BLR,15155.20,01:54:02,1579
2026-02-28,AS 1736,MEX,BOS,3664.73,16:34:46,566
2026-02-28,B6 0930,HAK,DEL,3502.44,12:07:06,667
2026-02-28,F9 0848,YVR,IAD,3762.10,03:13:59,1953
2026-02-28,B6 9508,MAD,PER,14614.03,16:17:06,3402
2026-02-28,WN 7180,ARN,SYD,15597.93,10:34:55,1744
2026-02-28,SY 5150,PMI,ATL,7493.16,01:51:50,812
2026-02-28,AS 9332,NBO,HKG,8728.16,06:50:37,1054
2026-02-28,WN 7295,SAN,DUB,8363.21,02:55:48,1034
2026-02-28,AA 4557,MAD,BCN,482.70,09:41:07,255
2026-02-28,F9 5176,HGH,IAH,12323.13,18:33:44,1445
2026-02-28,AS 9334,ATL,MAN,6580.64,15:48:07,750
2026-02-28,AS 1966,DMK,SZX,1696.88,13:33:48,433
2026-02-28,NK 3837,BOG,TAO,15214.82,21:03:32,4252
2026-02-28,WN 6195,PMI,HNL,12954.64,08:54:46,1728
2026-02-28,F9 4095,FRA,HKG,9153.94,10:27:15,1029
2026-02-28,AA 5756,TAO,CTU,1599.39,23:30:03,556
2026-02-28,SY 9987,CMB,BNE,8746.51,10:22:05,994
2026-02-28,AA 6963,TPE,NRT,2181.96,07:11:25,397
2026-02-28,AA 4427,MSP,MEL,15201.72,14:02:03,1702
2026-02-28,G4 6594,SYD,IAD,15681.11,07:50:37,2484
2026-03-01,UA 0134,WUH,HND,2431.09,04:57:17,430
2026-03-01,UA 5823,PMI,PVG,9952.10,18:58:09,1322
2026-03-01,SY 1600,YYZ,IAD,555.63,17:36:25,415
2026-03-01,UA 5707,MSP,DMK,13329.64,01:33:15,1543
2026-03-01,NK 7194,HNL,DOH,13931.94,13:40:25,2032
2026-03-01,UA 6918,BLR,BNE,9287.80,00:27:07,1366
2026-03-01,AS 0747,DTW,MCO,1543.46,04:51:27,490
2026-03-01,F9 5074,PMI,CMB,8399.07,11:16:19,916
2026-03-01,B6 2494,MXP,HEL,1950.12,05:35:13,423
2026-03-01,F9 9792,BOM,CPH,6411.06,00:20:45,789
2026-03-01,B6 2016,ORD,SIN,15051.05,11:47:19,2177
2026-03-01,NK 2855,TPA,HNL,7537.42,04:32:09,2137
2026-03-01,WN 5453,HEL,HND,7824.34,10:19:42,893
2026-03-01,WN 5693,ATL,IAD,859.27,05:02:26,260
2026-03-01,AS 9558,MEX,FRA,9551.22,12:00:59,1181
2026-03-01,G4 7394,YVR,LAS,1596.63,00:09:31,292
2026-03-01,G4 0520,LHR,IAH,7762.72,17:50:55,935
2026-03-01,WN 5213,CJU,LIS,10766.71,12:54:22,1316
2026-03-01,WN 7754,ATH,BLR,5953.19,15:43:35,835
2026-03-01,F9 9312,MNL,JNB,10982.45,06:25:19,1332
2026-03-01,AA 8015,CLT,PMI,7129.67,22:40:51,1362
2026-03-01,G4 7026,AUH,ORY,5258.66,16:00,728
2026-03-01,AA 9585,DMK,SHA,2857.57,07:15:35,412
2026-03-01,G4 0992,OSL,KIX,8327.83,12:43:54,1327
2026-03-01,G4 0994,BNE,JED,13380.33,14:26:14,1548
2026-03-01,UA 2309,DCA,HND,10918.53,08:40:37,1152
2026-03-01,G4 0754,LGW,DCA,5910.74,21:09:18,896
2026-03-01,DL 0124,PEK,XIY,934.75,00:59:37,290
2026-03-01,DL 3994,SFO,SYD,11949.55,02:41:39,1339
2026-03-01,UA 0007,BOM,MEX,15641.91,09:27:56,2506
2026-03-01,UA 0125,ORD,SVO,7974.33,11:20:15,1037
2026-03-01,WN 3260,LIS,SEA,8371.98,07:37:27,909
2026-03-01,SY 6053,SYD,HEL,15200.95,09:43:25,3007
2026-03-01,B6 2020,BWI,GRU,7637.24,22:15:23,1117
2026-03-01,B6 5772,BOS,TPE,12411.10,13:16:29,1998
2026-03-01,WN 7627,JED,CGK,7971.46,10:14:04,884
2026-03-01,AS 8338,TPE,DUB,9932.59,02:46:03,1044
2026-03-01,G4 8232,MEL,NKG,8175.82,02:25:52,998
2026-03-01,UA 0277,MAD,EWR,5788.64,14:52:36,746
2026-03-01,NK 9231,CMB,NBO,4858.33,08:17:11,565
2026-03-01,DL 1246,BLR,TPA,14966.21,04:07:55,2337
2026-03-01,AS 1935,LAS,HAK,12154.35,09:33:58,1311
2026-03-01,DL 3421,SVO,HAK,7133.37,13:28:05,988
2026-03-01,UA 1129,YVR,SVO,8183.46,04:48:54,1292
2026-03-01,B6 5989,NRT,BCN,10450.28,10:46:16,1221
2026-03-01,SY 8341,SHA,ICN,839.06,10:37:48,202
2026-03-01,AA 0318,MEL,NRT,8179.61,20:50,1582
2026-03-01,SY 8224,CTU,ATL,12842.89,01:25:17,1508
2026-03-01,G4 7372,RUH,NRT,8729.48,12:24:56,1654
2026-03-01,AS 7112,DUB,PER,14899.52,19:06:57,2383
2026-03-01,SY 8107,MUC,GRU,9856.81,12:54:59,1603
2026-03-01,AA 1882,WUH,DXB,5744.07,07:24:21,1022
2026-03-01,AA 9126,DFW,MAN,7426.22,02:52:05,884
2026-03-01,NK 6197,SZX,MSP,12021.33,15:35:40,1271
2026-03-01,UA 3895,DFW,BNE,13364.69,08:27:25,1406
2026-03-01,DL 0381,CJU,SAN,10086.77,12:28:52,1453
2026-03-01,G4 9669,BKK,JNB,8996.96,00:26:35,1073
2026-03-01,DL 2323,KIX,SFO,8691.13,17:32:18,1063
2026-03-01,G4 1942,HNL,PVG,7913.57,12:33:19,947
2026-03-01,UA 1359,LAS,ARN,8532.82,17:45:20,1404
2026-03-01,DL 2689,DTW,DUB,5597.72,19:23:41,782
2026-03-01,WN 7520,HND,ARN,8168.00,14:33:41,1019
2026-03-01,WN 6432,BWI,TPA,1357.90,08:43:47,341
2026-03-01,B6 4425,CTU,MEL,8647.46,00:35:06,1097
2026-03-01,B6 3457,BLR,SYD,9354.77,14:13:13,1286
2026-03-01,F9 9108,MCO,EWR,1510.14,18:25:50,340
2026-03-01,NK 9339,BLR,BOS,13059.27,13:47:52,1448
2026-03-01,NK 1730,ORD,XIY,11349.29,16:49:33,1263
2026-03-01,AA 1514,HGH,SIN,3650.03,04:50:56,434
2026-03-01,WN 8735,IAD,DXB,11354.64,09:53:12,1298
2026-03-01,UA 2475,NRT,MAN,9472.05,04:45:27,1146
2026-03-01,NK 8486,SEA,TPE,9756.77,18:38:56,1212
2026-03-01,G4 1773,LHR,BOS,5240.38,02:12:30,704
2026-03-01,F9 2724,HAK,AGP,10738.65,16:01:50,1141
2026-03-01,DL 1300,HGH,AGP,10620.79,04:08:43,1610
2026-03-01,G4 2502,GRU,FLL,6590.41,18:23:22,982
2026-03-01,B6 6898,FLL,DFW,1799.24,22:31:59,291
2026-03-01,WN 4042,FLL,SEA,4367.63,01:57:17,988
2026-03-01,AA 4938,ICN,HNL,7354.09,09:12:23,884
2026-03-01,SY 3816,HAK,ATL,13852.17,01:26:20,1918
2026-03-01,WN 9977,SIN,PMI,10873.17,23:58:04,1518
2026-03-01,DL 8171,MNL,CKG,2243.55,01:11:02,573
2026-03-01,F9 1523,LIS,HEL,3364.38,06:54:48,481
2026-03-01,NK 7020,OSL,HEL,763.44,12:28:44,220
2026-03-01,G4 1641,DEN,KUL,14567.80,03:55:29,3023
2026-03-01,DL 9135,BNE,DEL,10207.74,17:58:11,1229
2026-03-01,AA 0570,HNL,HGH,8066.23,10:27:59,864
2026-03-01,B6 6309,DEL,MCO,13274.62,17:06:09,1428
2026-03-01,WN 9963,MEL,GRU,13117.80,09:21:56,1442
2026-03-01,B6 4363,FCO,FLL,8298.77,22:02:31,986
2026-03-01,WN 3067,BLR,BOS,13059.27,22:44:24,1703
2026-03-01,B6 6301,ARN,LGW,1474.50,02:37:50,478
2026-03-01,WN 5000,MUC,MNL,10165.81,02:16:32,1165
2026-03-01,AS 5144,HEL,DTW,6901.44,15:46:24,1050
2026-03-01,G4 0553,BLR,SAW,5598.62,21:58:56,621
2026-03-01,NK 8108,ATH,CMB,6560.00,14:26:35,744
2026-03-01,G4 0551,TAO,JFK,11336.52,22:46:22,1685
2026-03-01,NK 6167,MEL,ORD,15556.12,12:41:16,5328
2026-03-01,G4 1993,SAW,VIE,1287.02,08:39:01,365
2026-03-01,G4 2961,MUC,MAD,1494.65,05:52:22,760
2026-03-01,AA 9179,KUL,DEL,3876.33,02:44:54,483
2026-03-01,F9 1537,HEL,AGP,3352.64,19:09:39,426
2026-03-01,G4 1633,CTU,ATL,12842.89,07:09:13,2217
2026-03-01,DL 0111,MEL,AGP,17308.66,19:13:50,1814
2026-03-01,DL 1565,CJU,YVR,8538.17,02:35:51,1080
2026-03-01,UA 4794,SEA,DTW,3092.98,09:37:46,498
2026-03-01,UA 4310,BNE,CLT,14867.92,23:38:40,1946
2026-03-01,UA 5884,ORY,BKK,9469.11,02:16:09,1743
2026-03-01,WN 5032,JNB,SVO,9171.68,14:34:03,1014
2026-03-01,G4 1509,MSP,KMG,12077.81,23:58:07,1452
